angle,summed_distances
30,102
35,139
40,222
45,156
50,97
55,95
60,95
65,93
70,91
80,89
95,87
100,84
105,81
110,76
115,27
120,38
125,21
130,123
135,119
140,116
145,209
150,121
155,57
160,97
165,90
170,83
175,75
180,66
185,58
190,52
195,46
200,42
205,113
210,187
215,191
220,198
225,198
230,199
235,129
240,189
245,77
250,38
255,124
260,85
265,76
270,67
275,60
280,52
285,50
290,47
295,47
300,114
305,114
310,252
315,110
320,105
325,102
340,90
345,85
350,110
355,99
