angle,summed_distances
0,80
10,81
15,79
20,78
25,77
30,128
35,126
40,125
45,186
50,189
55,195
60,200
65,205
70,210
75,215
80,127
85,44
90,46
95,47
100,47
105,49
115,53
130,63
135,67
140,69
145,71
150,72
155,72
160,72
165,74
170,76
175,78
180,79
185,82
205,89
210,91
215,93
220,95
225,97
230,98
235,98
240,97
250,94
255,91
280,89
285,87
290,86
295,83
300,81
305,78
310,74
315,70
320,67
330,62
340,56
345,123
350,75
355,79
