order,freq,single.sided.magnitude
1,0.0,9524.0
2,0.7272727272727273,2148.0026647472423
3,1.4545454545454546,654.152546198064
4,2.1818181818181817,1491.6385949590415
5,2.909090909090909,1649.3191765065837
6,3.6363636363636362,761.8608480725256
7,4.363636363636363,181.36240437599247
8,5.090909090909091,341.3865692438038
9,5.818181818181818,111.10859294753622
10,6.545454545454546,422.26181952003054
11,7.2727272727272725,355.717557783273
12,8.0,134.33947340846836
13,8.727272727272727,208.49553846650886
14,9.454545454545455,194.4675136926703
15,10.181818181818182,206.62156555696663
16,10.909090909090908,220.13151208352033
17,11.636363636363637,109.34461819984195
18,12.363636363636363,187.13911225213874
19,13.090909090909092,314.9604732196118
20,13.818181818181818,150.8236206947671
21,14.545454545454545,148.11345782932062
22,15.272727272727273,223.89157692138338
23,16.0,87.4351524521773
24,16.727272727272727,388.05743163217403
25,17.454545454545453,404.3597011223732
26,18.181818181818183,107.59920193282531
27,18.90909090909091,184.2559433456724
28,19.636363636363637,128.38854553511777
29,20.363636363636363,128.3885455351179
30,21.09090909090909,184.2559433456724
31,21.818181818181817,107.59920193282531
32,22.545454545454547,404.3597011223733
33,23.272727272727273,388.05743163217414
34,24.0,87.43515245217743
35,24.727272727272727,223.8915769213833
36,25.454545454545453,148.11345782932062
37,26.181818181818183,150.82362069476707
38,26.90909090909091,314.96047321961174
39,27.636363636363637,187.13911225213872
40,28.363636363636363,109.34461819984215
41,29.09090909090909,220.13151208352033
42,29.818181818181817,206.6215655569665
43,30.545454545454547,194.46751369267034
44,31.272727272727273,208.4955384665088
45,32.0,134.33947340846817
46,32.72727272727273,355.717557783273
47,33.45454545454545,422.26181952003066
48,34.18181818181818,111.10859294753617
49,34.90909090909091,341.3865692438037
50,35.63636363636363,181.36240437599278
51,36.36363636363637,761.8608480725256
52,37.09090909090909,1649.319176506584
53,37.81818181818182,1491.6385949590417
54,38.54545454545455,654.152546198064
