angle,summed_distances
0,57
5,56
10,55
15,56
20,54
25,54
30,54
35,54
40,54
45,53
50,54
55,55
60,55
65,55
100,51
105,51
110,126
115,111
120,187
125,184
130,179
135,174
140,169
145,165
150,112
155,109
160,61
165,61
190,59
205,63
210,113
215,116
220,120
225,107
230,185
235,192
240,114
245,127
250,57
255,60
260,61
265,63
280,64
285,64
290,64
295,63
300,64
305,63
310,63
315,63
320,63
325,64
330,63
335,63
355,58
