order,freq,single.sided.magnitude
1,0.0,33848.0
2,0.5555555555555556,1972.2879035828078
3,1.1111111111111112,2895.9416970881043
4,1.6666666666666665,3630.815895106517
5,2.2222222222222223,998.6214893172788
6,2.7777777777777777,636.3415938030065
7,3.333333333333333,152.0193709993139
8,3.888888888888889,426.51303609801704
9,4.444444444444445,176.1552506215908
10,5.0,263.7449710766098
11,5.555555555555555,79.48244577534477
12,6.111111111111111,161.5558658866659
13,6.666666666666666,52.115256883181615
14,7.222222222222222,123.59272431266588
15,7.777777777777778,39.59989429909418
16,8.333333333333334,84.67073662221344
17,8.88888888888889,23.760905340984998
18,9.444444444444445,67.42292627149475
19,10.0,18.97366596101009
20,10.555555555555555,62.53886687524944
21,11.11111111111111,10.281769018796968
22,11.666666666666666,53.211855651461754
23,12.222222222222221,17.534482504506194
24,12.777777777777777,44.056021103154336
25,13.333333333333332,10.0
26,13.88888888888889,38.05820379893456
27,14.444444444444445,9.8021079986491
28,15.0,40.281388156297155
29,15.555555555555555,8.798084995266723
30,16.11111111111111,31.3567312613393
31,16.666666666666668,11.050377413144409
32,17.22222222222222,29.116942009341084
33,17.77777777777778,9.836008124299656
34,18.333333333333332,33.575297762480886
35,18.88888888888889,9.825316973052574
36,19.444444444444443,29.523049875495
37,20.0,3.9999999999999964
38,20.555555555555554,29.523049875494934
39,21.11111111111111,9.825316973052466
40,21.666666666666668,33.57529776248059
41,22.22222222222222,9.83600812429965
42,22.77777777777778,29.11694200934115
43,23.333333333333332,11.050377413144512
44,23.88888888888889,31.356731261339633
45,24.444444444444443,8.798084995266802
46,25.0,40.28138815629691
47,25.555555555555554,9.802107998649175
48,26.11111111111111,38.058203798934976
49,26.666666666666664,10.0
50,27.22222222222222,44.0560211031543
51,27.77777777777778,17.53448250450603
52,28.333333333333332,53.21185565146168
53,28.88888888888889,10.28176901879684
54,29.444444444444443,62.538866875249525
55,30.0,18.973665961010262
56,30.555555555555554,67.42292627149476
57,31.11111111111111,23.760905340984987
58,31.666666666666664,84.6707366222133
59,32.22222222222222,39.59989429909404
60,32.77777777777778,123.59272431266565
61,33.333333333333336,52.11525688318154
62,33.888888888888886,161.55586588666594
63,34.44444444444444,79.48244577534466
64,35.0,263.74497107660954
65,35.55555555555556,176.1552506215908
66,36.11111111111111,426.5130360980168
67,36.666666666666664,152.0193709993139
68,37.22222222222222,636.3415938030064
69,37.77777777777778,998.6214893172787
70,38.333333333333336,3630.8158951065175
71,38.888888888888886,2895.9416970881043
