order,freq,single.sided.magnitude
1,0.0,33878.0
2,0.5555555555555556,2012.964320623124
3,1.1111111111111112,2879.018773768846
4,1.6666666666666665,3652.578111824321
5,2.2222222222222223,1030.4818019992097
6,2.7777777777777777,665.8405681036152
7,3.333333333333333,163.59556591172512
8,3.888888888888889,429.57313531564085
9,4.444444444444445,183.27256966985567
10,5.0,266.5638404798673
11,5.555555555555555,72.25177639418747
12,6.111111111111111,165.80659625740765
13,6.666666666666666,52.11525688318156
14,7.222222222222222,108.55799791211022
15,7.777777777777778,30.432129378844255
16,8.333333333333334,72.33218756790602
17,8.88888888888889,15.52202885527097
18,9.444444444444445,61.49318803482516
19,10.0,22.360679774997774
20,10.555555555555555,69.22087631482184
21,11.11111111111111,12.362860234526575
22,11.666666666666666,50.66221986526646
23,12.222222222222221,14.90373048409633
24,12.777777777777777,54.297439668586776
25,13.333333333333332,12.165525060596439
26,13.88888888888889,30.675823704650504
27,14.444444444444445,10.0696792469274
28,15.0,37.838062167927
29,15.555555555555555,5.139594855921955
30,16.11111111111111,31.295168446312314
31,16.666666666666668,15.115912609644226
32,17.22222222222222,35.90997799569673
33,17.77777777777778,11.411916001444784
34,18.333333333333332,24.546509768986866
35,18.88888888888889,9.64090106809145
36,19.444444444444443,36.58090776540193
37,20.0,2.000000000000025
38,20.555555555555554,36.58090776540174
39,21.11111111111111,9.640901068091416
40,21.666666666666668,24.54650976898663
41,22.22222222222222,11.411916001444771
42,22.77777777777778,35.909977995696735
43,23.333333333333332,15.115912609644273
44,23.88888888888889,31.295168446312648
45,24.444444444444443,5.139594855922006
46,25.0,37.83806216792653
47,25.555555555555554,10.069679246927423
48,26.11111111111111,30.67582370465082
49,26.666666666666664,12.165525060596439
50,27.22222222222222,54.297439668586755
51,27.77777777777778,14.903730484096458
52,28.333333333333332,50.66221986526626
53,28.88888888888889,12.362860234526462
54,29.444444444444443,69.22087631482201
55,30.0,22.360679774997884
56,30.555555555555554,61.493188034825224
57,31.11111111111111,15.52202885527097
58,31.666666666666664,72.33218756790602
59,32.22222222222222,30.43212937884411
60,32.77777777777778,108.55799791210977
61,33.333333333333336,52.11525688318153
62,33.888888888888886,165.80659625740768
63,34.44444444444444,72.25177639418735
64,35.0,266.56384047986705
65,35.55555555555556,183.2725696698557
66,36.11111111111111,429.5731353156406
67,36.666666666666664,163.59556591172512
68,37.22222222222222,665.8405681036152
69,37.77777777777778,1030.4818019992097
70,38.333333333333336,3652.5781118243212
71,38.888888888888886,2879.0187737688457
